t_hours,T_out_C,T_in_C,T_bed_avg_C
2381.75,44.71289508583891,45.0,44.862237412445374
2382.0,44.71491228799285,45.0,44.86415465847915
2382.25,44.71692995797266,45.0,44.866058335461716
2382.5,44.718948300666966,45.0,44.86794843886897
2382.75,44.7209675010284,45.0,44.86982496293303
2383.0,44.72298771696235,45.0,44.87168790082405
2383.25,44.72500907325436,45.0,44.87353724487299
2383.5,44.72703165676964,45.0,44.875372986826655
2383.75,44.72905551310945,45.0,44.87719511812515
2384.0,,,44.8761775320119
2384.25,,,44.87515998442505
2384.5,,,44.87414247536314
2384.75,,,44.873125004824715
2385.0,,,44.872107572808304
2385.25,,,44.87109017931246
2385.5,,,44.870072824335715
2385.75,,,44.869055507876624
2386.0,,,44.868038229933724
2386.25,,,44.867020990505544
2386.5,,,44.866003789590636
2386.75,,,44.86498662718755
2387.0,,,44.86396950329481
2387.25,,,44.86295241791097
2387.5,,,44.861935371034576
2387.75,,,44.86091836266415
2388.0,,,44.85990139279826
2388.25,,,44.85888446143544
2388.5,,,44.857867568574214
2388.75,,,44.856850714213145
2389.0,,,44.85583389835076
2389.25,,,44.85481712098563
2389.5,,,44.85380038211626
2389.75,,,44.85278368174121
2390.0,,,44.85176701985903
2390.25,,,44.85075039646826
2390.5,,,44.84973381156743
2390.75,,,44.848717265155095
2391.0,,,44.84770075722979
2391.25,,,44.84668428779006
2391.5,,,44.84566785683445
2391.75,,,44.844651464361505
2392.0,,,44.84363511036977
2392.25,,,44.84261879485778
2392.5,,,44.84160251782408
2392.75,,,44.840586279267214
2393.0,,,44.83957007918573
2393.25,,,44.83855391757817
2393.5,,,44.837537794443065
2393.75,,,44.83652170977897
2394.0,,,44.83550566358443
2394.25,,,44.83448965585798
2394.5,,,44.833473686598175
2394.75,,,44.83245775580355
2395.0,,,44.83144186347265
2395.25,,,44.830426009604025
2395.5,,,44.82941019419621
2395.75,,,44.82839441724775
2396.0,,,44.82737867875719
2396.25,,,44.82636297872308
2396.5,,,44.825347317143965
2396.75,,,44.82433169401837
2397.0,,,44.82331610934486
2397.25,,,44.82230056312196
2397.5,,,44.82128505534824
2397.75,,,44.820269586022235
2398.0,,,44.819254155142474
2398.25,,,44.81823876270751
2398.5,,,44.81722340871589
2398.75,,,44.81620809316617
2399.0,,,44.815192816056864
2399.25,,,44.81417757738655
2399.5,,,44.813162377153745
2399.75,,,44.81214721535702
2400.0,44.666386366784586,45.0,44.81439080351659
2400.25,44.66840782919372,45.0,44.81662079712042
2400.5,44.670430441548206,45.0,44.81883718843504
2400.75,44.67245408359548,45.0,44.82103997053563
2401.0,44.67447860136962,45.0,44.82322913753283
2401.25,44.67650381310424,45.0,44.82540468475968
2401.5,44.67852951621456,45.0,44.82756660891164
2401.75,44.68055549508039,45.0,44.82971490813421
2402.0,44.682581529331024,45.0,44.83184958205492
2402.25,44.68460740231389,45.0,44.833970631758326
2402.5,44.68663290942141,45.0,44.83607805970497
2402.75,44.68865786595632,45.0,44.83817186959751
2403.0,44.69068211423298,45.0,44.84025206619907
2403.25,44.69270552964182,45.0,44.842318655110766
2403.5,44.69472802544379,45.0,44.84437164251707
2403.75,44.696749556110184,45.0,44.846411034908606
2404.0,44.6987701190795,45.0,44.84843683879326
2404.25,44.70078975486327,45.0,44.85044906040644
2404.5,44.70280854549669,45.0,44.852447705431885
2404.75,44.70482661139304,45.0,44.85443277874353
2405.0,44.70684410672271,45.0,44.856404284178495
2405.25,44.708861213493925,45.0,44.85836222434988
2405.5,44.710878134562456,45.0,44.86030660050656
2405.75,44.71289508583891,45.0,44.862237412445374
2406.0,44.71491228799285,45.0,44.86415465847915
2406.25,44.71692995797266,45.0,44.866058335461716
2406.5,44.718948300666966,45.0,44.86794843886897
2406.75,44.7209675010284,45.0,44.86982496293303
2407.0,44.72298771696235,45.0,44.87168790082405
2407.25,44.72500907325436,45.0,44.87353724487299
2407.5,44.72703165676964,45.0,44.875372986826655
2407.75,44.72905551310945,45.0,44.87719511812515
2408.0,,,44.8761775320119
2408.25,,,44.87515998442505
2408.5,,,44.87414247536314
2408.75,,,44.873125004824715
2409.0,,,44.872107572808304
2409.25,,,44.87109017931246
2409.5,,,44.870072824335715
2409.75,,,44.869055507876624
2410.0,,,44.868038229933724
2410.25,,,44.867020990505544
2410.5,,,44.866003789590636
2410.75,,,44.86498662718755
2411.0,,,44.86396950329481
2411.25,,,44.86295241791097
2411.5,,,44.861935371034576
2411.75,,,44.86091836266415
2412.0,,,44.85990139279826
2412.25,,,44.85888446143544
2412.5,,,44.857867568574214
2412.75,,,44.856850714213145
2413.0,,,44.85583389835076
2413.25,,,44.85481712098563
2413.5,,,44.85380038211626
2413.75,,,44.85278368174121
2414.0,,,44.85176701985903
2414.25,,,44.85075039646826
2414.5,,,44.84973381156743
2414.75,,,44.848717265155095
2415.0,,,44.84770075722979
2415.25,,,44.84668428779006
2415.5,,,44.84566785683445
2415.75,,,44.844651464361505
2416.0,,,44.84363511036977
2416.25,,,44.84261879485778
2416.5,,,44.84160251782408
2416.75,,,44.840586279267214
2417.0,,,44.83957007918573
2417.25,,,44.83855391757817
2417.5,,,44.837537794443065
2417.75,,,44.83652170977897
2418.0,,,44.83550566358443
2418.25,,,44.83448965585798
2418.5,,,44.833473686598175
2418.75,,,44.83245775580355
2419.0,,,44.83144186347265
2419.25,,,44.830426009604025
2419.5,,,44.82941019419621
2419.75,,,44.82839441724775
2420.0,,,44.82737867875719
2420.25,,,44.82636297872308
2420.5,,,44.825347317143965
2420.75,,,44.82433169401837
2421.0,,,44.82331610934486
2421.25,,,44.82230056312196
2421.5,,,44.82128505534824
2421.75,,,44.820269586022235
2422.0,,,44.819254155142474
2422.25,,,44.81823876270751
2422.5,,,44.81722340871589
2422.75,,,44.81620809316617
2423.0,,,44.815192816056864
2423.25,,,44.81417757738655
2423.5,,,44.813162377153745
2423.75,,,44.81214721535702
2424.0,44.666386366784586,45.0,44.81439080351659
2424.25,44.66840782919372,45.0,44.81662079712042
2424.5,44.670430441548206,45.0,44.81883718843504
2424.75,44.67245408359548,45.0,44.82103997053563
2425.0,44.67447860136962,45.0,44.82322913753283
2425.25,44.67650381310424,45.0,44.82540468475968
2425.5,44.67852951621456,45.0,44.82756660891164
2425.75,44.68055549508039,45.0,44.82971490813421
2426.0,44.682581529331024,45.0,44.83184958205492
2426.25,44.68460740231389,45.0,44.833970631758326
2426.5,44.68663290942141,45.0,44.83607805970497
2426.75,44.68865786595632,45.0,44.83817186959751
2427.0,44.69068211423298,45.0,44.84025206619907
2427.25,44.69270552964182,45.0,44.842318655110766
2427.5,44.69472802544379,45.0,44.84437164251707
2427.75,44.696749556110184,45.0,44.846411034908606
2428.0,44.6987701190795,45.0,44.84843683879326
2428.25,44.70078975486327,45.0,44.85044906040644
2428.5,44.70280854549669,45.0,44.852447705431885
2428.75,44.70482661139304,45.0,44.85443277874353
2429.0,44.70684410672271,45.0,44.856404284178495
2429.25,44.708861213493925,45.0,44.85836222434988
2429.5,44.710878134562456,45.0,44.86030660050656
2429.75,44.71289508583891,45.0,44.862237412445374
2430.0,44.71491228799285,45.0,44.86415465847915
2430.25,44.71692995797266,45.0,44.866058335461716
2430.5,44.718948300666966,45.0,44.86794843886897
2430.75,44.7209675010284,45.0,44.86982496293303
2431.0,44.72298771696235,45.0,44.87168790082405
2431.25,44.72500907325436,45.0,44.87353724487299
2431.5,44.72703165676964,45.0,44.875372986826655
2431.75,44.72905551310945,45.0,44.87719511812515
2432.0,,,44.8761775320119
2432.25,,,44.87515998442505
2432.5,,,44.87414247536314
2432.75,,,44.873125004824715
2433.0,,,44.872107572808304
2433.25,,,44.87109017931246
2433.5,,,44.870072824335715
2433.75,,,44.869055507876624
2434.0,,,44.868038229933724
2434.25,,,44.867020990505544
2434.5,,,44.866003789590636
2434.75,,,44.86498662718755
2435.0,,,44.86396950329481
2435.25,,,44.86295241791097
2435.5,,,44.861935371034576
2435.75,,,44.86091836266415
2436.0,,,44.85990139279826
2436.25,,,44.85888446143544
2436.5,,,44.857867568574214
2436.75,,,44.856850714213145
2437.0,,,44.85583389835076
2437.25,,,44.85481712098563
2437.5,,,44.85380038211626
2437.75,,,44.85278368174121
2438.0,,,44.85176701985903
2438.25,,,44.85075039646826
2438.5,,,44.84973381156743
2438.75,,,44.848717265155095
2439.0,,,44.84770075722979
2439.25,,,44.84668428779006
2439.5,,,44.84566785683445
2439.75,,,44.844651464361505
2440.0,,,44.84363511036977
2440.25,,,44.84261879485778
2440.5,,,44.84160251782408
2440.75,,,44.840586279267214
2441.0,,,44.83957007918573
2441.25,,,44.83855391757817
2441.5,,,44.837537794443065
2441.75,,,44.83652170977897
2442.0,,,44.83550566358443
2442.25,,,44.83448965585798
2442.5,,,44.833473686598175
2442.75,,,44.83245775580355
2443.0,,,44.83144186347265
2443.25,,,44.830426009604025
2443.5,,,44.82941019419621
2443.75,,,44.82839441724775
2444.0,,,44.82737867875719
2444.25,,,44.82636297872308
2444.5,,,44.825347317143965
2444.75,,,44.82433169401837
2445.0,,,44.82331610934486
2445.25,,,44.82230056312196
2445.5,,,44.82128505534824
2445.75,,,44.820269586022235
2446.0,,,44.819254155142474
2446.25,,,44.81823876270751
2446.5,,,44.81722340871589
2446.75,,,44.81620809316617
2447.0,,,44.815192816056864
2447.25,,,44.81417757738655
2447.5,,,44.813162377153745
2447.75,,,44.81214721535702
2448.0,44.666386366784586,45.0,44.81439080351659
2448.25,44.66840782919372,45.0,44.81662079712042
2448.5,44.670430441548206,45.0,44.81883718843504
2448.75,44.67245408359548,45.0,44.82103997053563
2449.0,44.67447860136962,45.0,44.82322913753283
2449.25,44.67650381310424,45.0,44.82540468475968
2449.5,44.67852951621456,45.0,44.82756660891164
2449.75,44.68055549508039,45.0,44.82971490813421
2450.0,44.682581529331024,45.0,44.83184958205492
2450.25,44.68460740231389,45.0,44.833970631758326
2450.5,44.68663290942141,45.0,44.83607805970497
2450.75,44.68865786595632,45.0,44.83817186959751
2451.0,44.69068211423298,45.0,44.84025206619907
2451.25,44.69270552964182,45.0,44.842318655110766
2451.5,44.69472802544379,45.0,44.84437164251707
2451.75,44.696749556110184,45.0,44.846411034908606
2452.0,44.6987701190795,45.0,44.84843683879326
2452.25,44.70078975486327,45.0,44.85044906040644
2452.5,44.70280854549669,45.0,44.852447705431885
2452.75,44.70482661139304,45.0,44.85443277874353
2453.0,44.70684410672271,45.0,44.856404284178495
2453.25,44.708861213493925,45.0,44.85836222434988
2453.5,44.710878134562456,45.0,44.86030660050656
2453.75,44.71289508583891,45.0,44.862237412445374
2454.0,44.71491228799285,45.0,44.86415465847915
2454.25,44.71692995797266,45.0,44.866058335461716
2454.5,44.718948300666966,45.0,44.86794843886897
2454.75,44.7209675010284,45.0,44.86982496293303
2455.0,44.72298771696235,45.0,44.87168790082405
2455.25,44.72500907325436,45.0,44.87353724487299
2455.5,44.72703165676964,45.0,44.875372986826655
2455.75,44.72905551310945,45.0,44.87719511812515
2456.0,,,44.8761775320119
2456.25,,,44.87515998442505
2456.5,,,44.87414247536314
2456.75,,,44.873125004824715
2457.0,,,44.872107572808304
2457.25,,,44.87109017931246
2457.5,,,44.870072824335715
2457.75,,,44.869055507876624
2458.0,,,44.868038229933724
2458.25,,,44.867020990505544
2458.5,,,44.866003789590636
2458.75,,,44.86498662718755
2459.0,,,44.86396950329481
2459.25,,,44.86295241791097
2459.5,,,44.861935371034576
2459.75,,,44.86091836266415
2460.0,,,44.85990139279826
2460.25,,,44.85888446143544
2460.5,,,44.857867568574214
2460.75,,,44.856850714213145
2461.0,,,44.85583389835076
2461.25,,,44.85481712098563
2461.5,,,44.85380038211626
2461.75,,,44.85278368174121
2462.0,,,44.85176701985903
2462.25,,,44.85075039646826
2462.5,,,44.84973381156743
2462.75,,,44.848717265155095
2463.0,,,44.84770075722979
2463.25,,,44.84668428779006
2463.5,,,44.84566785683445
2463.75,,,44.844651464361505
2464.0,,,44.84363511036977
2464.25,,,44.84261879485778
2464.5,,,44.84160251782408
2464.75,,,44.840586279267214
2465.0,,,44.83957007918573
2465.25,,,44.83855391757817
2465.5,,,44.837537794443065
2465.75,,,44.83652170977897
2466.0,,,44.83550566358443
2466.25,,,44.83448965585798
2466.5,,,44.833473686598175
2466.75,,,44.83245775580355
2467.0,,,44.83144186347265
2467.25,,,44.830426009604025
2467.5,,,44.82941019419621
2467.75,,,44.82839441724775
2468.0,,,44.82737867875719
2468.25,,,44.82636297872308
2468.5,,,44.825347317143965
2468.75,,,44.82433169401837
2469.0,,,44.82331610934486
2469.25,,,44.82230056312196
2469.5,,,44.82128505534824
2469.75,,,44.820269586022235
2470.0,,,44.819254155142474
2470.25,,,44.81823876270751
2470.5,,,44.81722340871589
2470.75,,,44.81620809316617
2471.0,,,44.815192816056864
2471.25,,,44.81417757738655
2471.5,,,44.813162377153745
2471.75,,,44.81214721535702
2472.0,44.666386366784586,45.0,44.81439080351659
2472.25,44.66840782919372,45.0,44.81662079712042
2472.5,44.670430441548206,45.0,44.81883718843504
2472.75,44.67245408359548,45.0,44.82103997053563
2473.0,44.67447860136962,45.0,44.82322913753283
2473.25,44.67650381310424,45.0,44.82540468475968
2473.5,44.67852951621456,45.0,44.82756660891164
2473.75,44.68055549508039,45.0,44.82971490813421
2474.0,44.682581529331024,45.0,44.83184958205492
2474.25,44.68460740231389,45.0,44.833970631758326
2474.5,44.68663290942141,45.0,44.83607805970497
2474.75,44.68865786595632,45.0,44.83817186959751
2475.0,44.69068211423298,45.0,44.84025206619907
2475.25,44.69270552964182,45.0,44.842318655110766
2475.5,44.69472802544379,45.0,44.84437164251707
2475.75,44.696749556110184,45.0,44.846411034908606
2476.0,44.6987701190795,45.0,44.84843683879326
2476.25,44.70078975486327,45.0,44.85044906040644
2476.5,44.70280854549669,45.0,44.852447705431885
2476.75,44.70482661139304,45.0,44.85443277874353
2477.0,44.70684410672271,45.0,44.856404284178495
2477.25,44.708861213493925,45.0,44.85836222434988
2477.5,44.710878134562456,45.0,44.86030660050656
2477.75,44.71289508583891,45.0,44.862237412445374
2478.0,44.71491228799285,45.0,44.86415465847915
2478.25,44.71692995797266,45.0,44.866058335461716
2478.5,44.718948300666966,45.0,44.86794843886897
2478.75,44.7209675010284,45.0,44.86982496293303
2479.0,44.72298771696235,45.0,44.87168790082405
2479.25,44.72500907325436,45.0,44.87353724487299
2479.5,44.72703165676964,45.0,44.875372986826655
2479.75,44.72905551310945,45.0,44.87719511812515
2480.0,,,44.8761775320119
2480.25,,,44.87515998442505
2480.5,,,44.87414247536314
2480.75,,,44.873125004824715
2481.0,,,44.872107572808304
2481.25,,,44.87109017931246
2481.5,,,44.870072824335715
2481.75,,,44.869055507876624
2482.0,,,44.868038229933724
2482.25,,,44.867020990505544
2482.5,,,44.866003789590636
2482.75,,,44.86498662718755
2483.0,,,44.86396950329481
2483.25,,,44.86295241791097
2483.5,,,44.861935371034576
2483.75,,,44.86091836266415
2484.0,,,44.85990139279826
2484.25,,,44.85888446143544
2484.5,,,44.857867568574214
2484.75,,,44.856850714213145
2485.0,,,44.85583389835076
2485.25,,,44.85481712098563
2485.5,,,44.85380038211626
2485.75,,,44.85278368174121
2486.0,,,44.85176701985903
2486.25,,,44.85075039646826
2486.5,,,44.84973381156743
2486.75,,,44.848717265155095
2487.0,,,44.84770075722979
2487.25,,,44.84668428779006
2487.5,,,44.84566785683445
2487.75,,,44.844651464361505
2488.0,,,44.84363511036977
2488.25,,,44.84261879485778
2488.5,,,44.84160251782408
2488.75,,,44.840586279267214
2489.0,,,44.83957007918573
2489.25,,,44.83855391757817
2489.5,,,44.837537794443065
2489.75,,,44.83652170977897
2490.0,,,44.83550566358443
2490.25,,,44.83448965585798
2490.5,,,44.833473686598175
2490.75,,,44.83245775580355
2491.0,,,44.83144186347265
2491.25,,,44.830426009604025
2491.5,,,44.82941019419621
2491.75,,,44.82839441724775
2492.0,,,44.82737867875719
2492.25,,,44.82636297872308
2492.5,,,44.825347317143965
2492.75,,,44.82433169401837
2493.0,,,44.82331610934486
2493.25,,,44.82230056312196
2493.5,,,44.82128505534824
2493.75,,,44.820269586022235
2494.0,,,44.819254155142474
2494.25,,,44.81823876270751
2494.5,,,44.81722340871589
2494.75,,,44.81620809316617
2495.0,,,44.815192816056864
2495.25,,,44.81417757738655
2495.5,,,44.813162377153745
2495.75,,,44.81214721535702
2496.0,44.666386366784586,45.0,44.81439080351659
2496.25,44.66840782919372,45.0,44.81662079712042
2496.5,44.670430441548206,45.0,44.81883718843504
2496.75,44.67245408359548,45.0,44.82103997053563
2497.0,44.67447860136962,45.0,44.82322913753283
2497.25,44.67650381310424,45.0,44.82540468475968
2497.5,44.67852951621456,45.0,44.82756660891164
2497.75,44.68055549508039,45.0,44.82971490813421
2498.0,44.682581529331024,45.0,44.83184958205492
2498.25,44.68460740231389,45.0,44.833970631758326
2498.5,44.68663290942141,45.0,44.83607805970497
2498.75,44.68865786595632,45.0,44.83817186959751
2499.0,44.69068211423298,45.0,44.84025206619907
2499.25,44.69270552964182,45.0,44.842318655110766
2499.5,44.69472802544379,45.0,44.84437164251707
2499.75,44.696749556110184,45.0,44.846411034908606
2500.0,44.6987701190795,45.0,44.84843683879326
2500.25,44.70078975486327,45.0,44.85044906040644
2500.5,44.70280854549669,45.0,44.852447705431885
2500.75,44.70482661139304,45.0,44.85443277874353
2501.0,44.70684410672271,45.0,44.856404284178495
2501.25,44.708861213493925,45.0,44.85836222434988
2501.5,44.710878134562456,45.0,44.86030660050656
2501.75,44.71289508583891,45.0,44.862237412445374
2502.0,44.71491228799285,45.0,44.86415465847915
2502.25,44.71692995797266,45.0,44.866058335461716
2502.5,44.718948300666966,45.0,44.86794843886897
2502.75,44.7209675010284,45.0,44.86982496293303
2503.0,44.72298771696235,45.0,44.87168790082405
2503.25,44.72500907325436,45.0,44.87353724487299
2503.5,44.72703165676964,45.0,44.875372986826655
2503.75,44.72905551310945,45.0,44.87719511812515
2504.0,,,44.8761775320119
2504.25,,,44.87515998442505
2504.5,,,44.87414247536314
2504.75,,,44.873125004824715
2505.0,,,44.872107572808304
2505.25,,,44.87109017931246
2505.5,,,44.870072824335715
2505.75,,,44.869055507876624
2506.0,,,44.868038229933724
2506.25,,,44.867020990505544
2506.5,,,44.866003789590636
2506.75,,,44.86498662718755
2507.0,,,44.86396950329481
2507.25,,,44.86295241791097
2507.5,,,44.861935371034576
2507.75,,,44.86091836266415
2508.0,,,44.85990139279826
2508.25,,,44.85888446143544
2508.5,,,44.857867568574214
2508.75,,,44.856850714213145
2509.0,,,44.85583389835076
2509.25,,,44.85481712098563
2509.5,,,44.85380038211626
2509.75,,,44.85278368174121
2510.0,,,44.85176701985903
2510.25,,,44.85075039646826
2510.5,,,44.84973381156743
2510.75,,,44.848717265155095
2511.0,,,44.84770075722979
2511.25,,,44.84668428779006
2511.5,,,44.84566785683445
2511.75,,,44.844651464361505
2512.0,,,44.84363511036977
2512.25,,,44.84261879485778
2512.5,,,44.84160251782408
2512.75,,,44.840586279267214
2513.0,,,44.83957007918573
2513.25,,,44.83855391757817
2513.5,,,44.837537794443065
2513.75,,,44.83652170977897
2514.0,,,44.83550566358443
2514.25,,,44.83448965585798
2514.5,,,44.833473686598175
2514.75,,,44.83245775580355
2515.0,,,44.83144186347265
2515.25,,,44.830426009604025
2515.5,,,44.82941019419621
2515.75,,,44.82839441724775
2516.0,,,44.82737867875719
2516.25,,,44.82636297872308
2516.5,,,44.825347317143965
2516.75,,,44.82433169401837
2517.0,,,44.82331610934486
2517.25,,,44.82230056312196
2517.5,,,44.82128505534824
2517.75,,,44.820269586022235
2518.0,,,44.819254155142474
2518.25,,,44.81823876270751
2518.5,,,44.81722340871589
2518.75,,,44.81620809316617
2519.0,,,44.815192816056864
2519.25,,,44.81417757738655
2519.5,,,44.813162377153745
2519.75,,,44.81214721535702
2520.0,44.666386366784586,45.0,44.81439080351659
2520.25,44.66840782919372,45.0,44.81662079712042
2520.5,44.670430441548206,45.0,44.81883718843504
2520.75,44.67245408359548,45.0,44.82103997053563
2521.0,44.67447860136962,45.0,44.82322913753283
2521.25,44.67650381310424,45.0,44.82540468475968
2521.5,44.67852951621456,45.0,44.82756660891164
2521.75,44.68055549508039,45.0,44.82971490813421
2522.0,44.682581529331024,45.0,44.83184958205492
2522.25,44.68460740231389,45.0,44.833970631758326
2522.5,44.68663290942141,45.0,44.83607805970497
2522.75,44.68865786595632,45.0,44.83817186959751
2523.0,44.69068211423298,45.0,44.84025206619907
2523.25,44.69270552964182,45.0,44.842318655110766
2523.5,44.69472802544379,45.0,44.84437164251707
2523.75,44.696749556110184,45.0,44.846411034908606
2524.0,44.6987701190795,45.0,44.84843683879326
2524.25,44.70078975486327,45.0,44.85044906040644
2524.5,44.70280854549669,45.0,44.852447705431885
2524.75,44.70482661139304,45.0,44.85443277874353
2525.0,44.70684410672271,45.0,44.856404284178495
2525.25,44.708861213493925,45.0,44.85836222434988
2525.5,44.710878134562456,45.0,44.86030660050656
2525.75,44.71289508583891,45.0,44.862237412445374
2526.0,44.71491228799285,45.0,44.86415465847915
2526.25,44.71692995797266,45.0,44.866058335461716
2526.5,44.718948300666966,45.0,44.86794843886897
2526.75,44.7209675010284,45.0,44.86982496293303
2527.0,44.72298771696235,45.0,44.87168790082405
2527.25,44.72500907325436,45.0,44.87353724487299
2527.5,44.72703165676964,45.0,44.875372986826655
2527.75,44.72905551310945,45.0,44.87719511812515
2528.0,,,44.8761775320119
2528.25,,,44.87515998442505
2528.5,,,44.87414247536314
2528.75,,,44.873125004824715
2529.0,,,44.872107572808304
2529.25,,,44.87109017931246
2529.5,,,44.870072824335715
2529.75,,,44.869055507876624
2530.0,,,44.868038229933724
2530.25,,,44.867020990505544
2530.5,,,44.866003789590636
2530.75,,,44.86498662718755
2531.0,,,44.86396950329481
2531.25,,,44.86295241791097
2531.5,,,44.861935371034576
2531.75,,,44.86091836266415
2532.0,,,44.85990139279826
2532.25,,,44.85888446143544
2532.5,,,44.857867568574214
2532.75,,,44.856850714213145
2533.0,,,44.85583389835076
2533.25,,,44.85481712098563
2533.5,,,44.85380038211626
2533.75,,,44.85278368174121
2534.0,,,44.85176701985903
2534.25,,,44.85075039646826
2534.5,,,44.84973381156743
2534.75,,,44.848717265155095
2535.0,,,44.84770075722979
2535.25,,,44.84668428779006
2535.5,,,44.84566785683445
2535.75,,,44.844651464361505
2536.0,,,44.84363511036977
2536.25,,,44.84261879485778
2536.5,,,44.84160251782408
2536.75,,,44.840586279267214
2537.0,,,44.83957007918573
2537.25,,,44.83855391757817
2537.5,,,44.837537794443065
2537.75,,,44.83652170977897
2538.0,,,44.83550566358443
2538.25,,,44.83448965585798
2538.5,,,44.833473686598175
2538.75,,,44.83245775580355
2539.0,,,44.83144186347265
2539.25,,,44.830426009604025
2539.5,,,44.82941019419621
2539.75,,,44.82839441724775
2540.0,,,44.82737867875719
2540.25,,,44.82636297872308
2540.5,,,44.825347317143965
2540.75,,,44.82433169401837
2541.0,,,44.82331610934486
2541.25,,,44.82230056312196
2541.5,,,44.82128505534824
2541.75,,,44.820269586022235
2542.0,,,44.819254155142474
2542.25,,,44.81823876270751
2542.5,,,44.81722340871589
2542.75,,,44.81620809316617
2543.0,,,44.815192816056864
2543.25,,,44.81417757738655
2543.5,,,44.813162377153745
2543.75,,,44.81214721535702
2544.0,44.666386366784586,45.0,44.81439080351659
2544.25,44.66840782919372,45.0,44.81662079712042
2544.5,44.670430441548206,45.0,44.81883718843504
2544.75,44.67245408359548,45.0,44.82103997053563
2545.0,44.67447860136962,45.0,44.82322913753283
2545.25,44.67650381310424,45.0,44.82540468475968
2545.5,44.67852951621456,45.0,44.82756660891164
2545.75,44.68055549508039,45.0,44.82971490813421
2546.0,44.682581529331024,45.0,44.83184958205492
2546.25,44.68460740231389,45.0,44.833970631758326
2546.5,44.68663290942141,45.0,44.83607805970497
2546.75,44.68865786595632,45.0,44.83817186959751
2547.0,44.69068211423298,45.0,44.84025206619907
2547.25,44.69270552964182,45.0,44.842318655110766
2547.5,44.69472802544379,45.0,44.84437164251707
2547.75,44.696749556110184,45.0,44.846411034908606
2548.0,44.6987701190795,45.0,44.84843683879326
2548.25,44.70078975486327,45.0,44.85044906040644
2548.5,44.70280854549669,45.0,44.852447705431885
2548.75,44.70482661139304,45.0,44.85443277874353
2549.0,44.70684410672271,45.0,44.856404284178495
2549.25,44.708861213493925,45.0,44.85836222434988
2549.5,44.710878134562456,45.0,44.86030660050656
2549.75,44.71289508583891,45.0,44.862237412445374
2550.0,44.71491228799285,45.0,44.86415465847915
2550.25,44.71692995797266,45.0,44.866058335461716
2550.5,44.718948300666966,45.0,44.86794843886897
2550.75,44.7209675010284,45.0,44.86982496293303
2551.0,44.72298771696235,45.0,44.87168790082405
2551.25,44.72500907325436,45.0,44.87353724487299
2551.5,44.72703165676964,45.0,44.875372986826655
2551.75,44.72905551310945,45.0,44.87719511812515
2552.0,,,44.8761775320119
2552.25,,,44.87515998442505
2552.5,,,44.87414247536314
2552.75,,,44.873125004824715
2553.0,,,44.872107572808304
2553.25,,,44.87109017931246
2553.5,,,44.870072824335715
2553.75,,,44.869055507876624
2554.0,,,44.868038229933724
2554.25,,,44.867020990505544
2554.5,,,44.866003789590636
2554.75,,,44.86498662718755
2555.0,,,44.86396950329481
2555.25,,,44.86295241791097
2555.5,,,44.861935371034576
2555.75,,,44.86091836266415
2556.0,,,44.85990139279826
2556.25,,,44.85888446143544
2556.5,,,44.857867568574214
2556.75,,,44.856850714213145
2557.0,,,44.85583389835076
2557.25,,,44.85481712098563
2557.5,,,44.85380038211626
2557.75,,,44.85278368174121
2558.0,,,44.85176701985903
2558.25,,,44.85075039646826
2558.5,,,44.84973381156743
2558.75,,,44.848717265155095
2559.0,,,44.84770075722979
2559.25,,,44.84668428779006
2559.5,,,44.84566785683445
2559.75,,,44.844651464361505
2560.0,,,44.84363511036977
2560.25,,,44.84261879485778
2560.5,,,44.84160251782408
2560.75,,,44.840586279267214
2561.0,,,44.83957007918573
2561.25,,,44.83855391757817
2561.5,,,44.837537794443065
2561.75,,,44.83652170977897
2562.0,,,44.83550566358443
2562.25,,,44.83448965585798
2562.5,,,44.833473686598175
2562.75,,,44.83245775580355
2563.0,,,44.83144186347265
2563.25,,,44.830426009604025
2563.5,,,44.82941019419621
2563.75,,,44.82839441724775
2564.0,,,44.82737867875719
2564.25,,,44.82636297872308
2564.5,,,44.825347317143965
2564.75,,,44.82433169401837
2565.0,,,44.82331610934486
2565.25,,,44.82230056312196
2565.5,,,44.82128505534824
2565.75,,,44.820269586022235
2566.0,,,44.819254155142474
2566.25,,,44.81823876270751
2566.5,,,44.81722340871589
2566.75,,,44.81620809316617
2567.0,,,44.815192816056864
2567.25,,,44.81417757738655
2567.5,,,44.813162377153745
2567.75,,,44.81214721535702
2568.0,44.666386366784586,45.0,44.81439080351659
2568.25,44.66840782919372,45.0,44.81662079712042
2568.5,44.670430441548206,45.0,44.81883718843504
2568.75,44.67245408359548,45.0,44.82103997053563
2569.0,44.67447860136962,45.0,44.82322913753283
2569.25,44.67650381310424,45.0,44.82540468475968
2569.5,44.67852951621456,45.0,44.82756660891164
2569.75,44.68055549508039,45.0,44.82971490813421
2570.0,44.682581529331024,45.0,44.83184958205492
2570.25,44.68460740231389,45.0,44.833970631758326
2570.5,44.68663290942141,45.0,44.83607805970497
2570.75,44.68865786595632,45.0,44.83817186959751
2571.0,44.69068211423298,45.0,44.84025206619907
2571.25,44.69270552964182,45.0,44.842318655110766
2571.5,44.69472802544379,45.0,44.84437164251707
2571.75,44.696749556110184,45.0,44.846411034908606
2572.0,44.6987701190795,45.0,44.84843683879326
2572.25,44.70078975486327,45.0,44.85044906040644
