t_hours,T_bed_C,charge_kW,discharge_kW,loss_kW,T_supply_C
499.0,44.27448956436284,0.0,0.0,0.7396199432320814,
499.25,44.27349479702957,0.0,0.0,0.7395919407943269,
499.5,44.27250006735877,0.0,0.0,0.7395639394167607,
499.75,44.27150537534901,0.0,0.0,0.7395359390993428,
500.0,44.27051072099886,0.0,0.0,0.7395079398420332,
500.25,44.269516104306895,0.0,0.0,0.7394799416447916,
500.5,44.268521525271694,0.0,0.0,0.7394519445075778,
500.75,44.267526983891834,0.0,0.0,0.7394239484303518,
501.0,44.26653248016588,0.0,0.0,0.7393959534130736,
501.25,44.265538014092414,0.0,0.0,0.7393679594557027,
501.5,44.264543585670005,0.0,0.0,0.7393399665581993,
501.75,44.26354919489723,0.0,0.0,0.7393119747205231,
502.0,44.26255484177266,0.0,0.0,0.7392839839426341,
502.25,44.26156052629488,0.0,0.0,0.739255994224492,
502.5,44.26056624846245,0.0,0.0,0.7392280055660568,
502.75,44.25957200827396,0.0,0.0,0.7392000179672883,
503.0,44.258577805727974,0.0,0.0,0.7391720314281466,
503.25,44.25758364082307,0.0,0.0,0.7391440459485913,
503.5,44.25658951355783,0.0,0.0,0.7391160615285824,
503.75,44.255595423930814,0.0,0.0,0.73908807816808,
504.0,44.25960757410536,3.722022880345932,0.0,0.7390600958670436,
504.25,44.26359259022898,3.701962129473202,0.0,0.7391730325590042,
504.5,44.267550655808456,3.6820370488550935,0.0,0.7392852054635146,
504.75,44.2714819531095,3.662246720957718,0.0,0.739396619746047,
505.0,44.27538666316518,3.6425902344524985,0.0,0.7395072805371385,
505.25,44.27926496578423,3.6230666841741055,0.0,0.7396171929326293,
505.5,44.28311703955935,3.603675171078855,0.0,0.7397263619938964,
505.75,44.28694306187543,3.5844148022032485,0.0,0.7398347927480866,
506.0,44.29074320891769,3.5652846906228675,0.0,0.7399424901883485,
506.25,44.29451765567984,3.5462839554115537,0.0,0.740049459274062,
506.5,44.29826657597209,3.5274117216007994,0.0,0.7401557049310672,
506.75,44.301990142429204,3.5086671201395347,0.0,0.7402612320518906,
507.0,44.305688526518395,3.490049287853978,0.0,0.7403660454959708,
507.25,44.30936189854726,3.4715573674080247,0.0,0.7404701500898823,
507.5,44.313010427671614,3.453190507263706,0.0,0.7405735506275571,
507.75,44.31663428190327,3.4349478616419304,0.0,0.7406762518705067,
508.0,44.320233628117784,3.4168285904836537,0.0,0.74077825854804,
508.25,44.323808632062146,3.3988318594110822,0.0,0.7408795753574823,
508.5,44.32735945836239,3.3809568396892686,0.0,0.7409802069643906,
508.75,44.330886270531195,3.363202708188062,0.0,0.7410801580027689,
509.0,44.33438923097541,3.345568647344024,0.0,0.741179433075282,
509.25,44.337868501003534,3.3280538451229447,0.0,0.7412780367534664,
509.5,44.34132424083314,3.3106574949823298,0.0,0.7413759735779418,
509.75,44.34475660959825,3.2933787958343075,0.0,0.74147324805862,
510.0,44.34816576535667,3.276216952008753,0.0,0.741569864674912,
510.25,44.351551865097264,3.2591711732166573,0.0,0.7416658278759349,
510.5,44.35491506474719,3.2422406745136816,0.0,0.7417611420807165,
510.75,44.35825551917907,3.2254246762640553,0.0,0.741855811678399,
511.0,44.361573382218126,3.2087224041046625,0.0,0.7419498410284403,
511.25,44.36486880664927,3.1921330889093724,0.0,0.7420432344608165,
511.5,44.368141944224135,3.175655966753652,0.0,0.7421359962762193,
511.75,44.371392945668056,3.1592902788793253,0.0,0.7422281307462554,
512.0,44.37039450951687,0.0,0.0,0.7423196421136425,
512.25,44.36939611116705,0.0,0.0,0.7422915374637309,
512.5,44.36839775061717,0.0,0.0,0.7422634338778773,
512.75,44.36739942786579,0.0,0.0,0.7422353313560419,
513.0,44.36640114291149,0.0,0.0,0.742207229898184,
513.25,44.36540289575284,0.0,0.0,0.7421791295042636,
513.5,44.3644046863884,0.0,0.0,0.7421510301742403,
513.75,44.36340651481674,0.0,0.0,0.7421229319080739,
514.0,44.36240838103643,0.0,0.0,0.742094834705724,
514.25,44.36141028504604,0.0,0.0,0.7420667385671506,
514.5,44.36041222684414,0.0,0.0,0.7420386434923129,
514.75,44.3594142064293,0.0,0.0,0.7420105494811708,
515.0,44.35841622380009,0.0,0.0,0.7419824565336846,
515.25,44.35741827895508,0.0,0.0,0.7419543646498133,
515.5,44.35642037189284,0.0,0.0,0.7419262738295171,
515.75,44.35542250261193,0.0,0.0,0.7418981840727557,
516.0,44.35442467111093,0.0,0.0,0.7418700953794883,
516.25,44.3534268773884,0.0,0.0,0.7418420077496753,
516.5,44.352429121442924,0.0,0.0,0.741813921183276,
516.75,44.35143140327306,0.0,0.0,0.7417858356802506,
517.0,44.35043372287738,0.0,0.0,0.7417577512405583,
517.25,44.34943608025446,0.0,0.0,0.7417296678641592,
517.5,44.348438475402865,0.0,0.0,0.7417015855510128,
517.75,44.34744090832116,0.0,0.0,0.7416735043010791,
518.0,44.34644337900792,0.0,0.0,0.7416454241143177,
518.25,44.34544588746172,0.0,0.0,0.7416173449906882,
518.5,44.34444843368113,0.0,0.0,0.7415892669301506,
518.75,44.34345101766471,0.0,0.0,0.7415611899326648,
519.0,44.34245363941104,0.0,0.0,0.7415331139981903,
519.25,44.341456298918686,0.0,0.0,0.7415050391266869,
519.5,44.340458996186214,0.0,0.0,0.7414769653181141,
519.75,44.3394617312122,0.0,0.0,0.741448892572432,
520.0,44.33846450399521,0.0,0.0,0.7414208208896002,
520.25,44.337467314533825,0.0,0.0,0.7413927502695785,
520.5,44.3364701628266,0.0,0.0,0.7413646807123269,
520.75,44.33547304887212,0.0,0.0,0.7413366122178046,
521.0,44.33447597266895,0.0,0.0,0.7413085447859717,
521.25,44.333478934215655,0.0,0.0,0.7412804784167882,
521.5,44.33248193351081,0.0,0.0,0.7412524131102136,
521.75,44.33148497055299,0.0,0.0,0.7412243488662076,
522.0,44.330488045340765,0.0,0.0,0.7411962856847301,
522.25,44.3294911578727,0.0,0.0,0.7411682235657407,
522.5,44.32849430814738,0.0,0.0,0.7411401625091996,
522.75,44.32749749616335,0.0,0.0,0.7411121025150661,
523.0,44.32650072191921,0.0,0.0,0.7410840435833002,
523.25,44.32550398541351,0.0,0.0,0.7410559857138617,
523.5,44.32450728664483,0.0,0.0,0.7410279289067102,
523.75,44.323510625611746,0.0,0.0,0.7409998731618057,
524.0,44.32251400231282,0.0,0.0,0.7409718184791079,
524.25,44.32151741674663,0.0,0.0,0.7409437648585766,
524.5,44.32052086891174,0.0,0.0,0.7409157123001715,
524.75,44.31952435880673,0.0,0.0,0.7408876608038526,
525.0,44.31852788643017,0.0,0.0,0.7408596103695794,
525.25,44.317531451780624,0.0,0.0,0.7408315609973118,
525.5,44.31653505485667,0.0,0.0,0.7408035126870097,
525.75,44.315538695656876,0.0,0.0,0.7407754654386328,
526.0,44.314542374179815,0.0,0.0,0.7407474192521408,
526.25,44.31354609042406,0.0,0.0,0.7407193741274936,
526.5,44.31254984438819,0.0,0.0,0.7406913300646509,
526.75,44.31155363607076,0.0,0.0,0.7406632870635729,
527.0,44.31055746547036,0.0,0.0,0.740635245124219,
527.25,44.30956133258555,0.0,0.0,0.740607204246549,
527.5,44.30856523741491,0.0,0.0,0.740579164430523,
527.75,44.30756917995701,0.0,0.0,0.7405511256761005,
528.0,44.31122983318325,3.462154100214967,0.0,0.7405230879832414,
528.25,44.314865729521856,3.4438508340837615,0.0,0.7406261305035362,
528.5,44.31847703640292,3.4256713523907223,0.0,0.7407284761503664,
528.75,44.322063920124194,3.4076148179854115,0.0,0.7408301296366664,
529.0,44.32562654585878,3.3896803993790314,0.0,0.7409310956434968,
529.25,44.329165077662715,3.3718672707060904,0.0,0.7410313788202608,
529.5,44.33267967848252,3.3541746116864246,0.0,0.7411309837849176,
529.75,44.336170510162724,3.336601607587397,0.0,0.7412299151241951,
530.0,44.3396377334533,3.3191474491863815,0.0,0.7413281773938017,
530.25,44.34308150801708,3.301811332733493,0.0,0.7414257751186353,
530.5,44.34650199243709,3.284592459914606,0.0,0.7415227127929921,
530.75,44.34989934422388,3.2674900378145466,0.0,0.7416189948807737,
531.0,44.35327371982275,3.2505032788806076,0.0,0.7417146258156925,
531.25,44.356625274620974,3.233631400886239,0.0,0.7418096100014757,
531.5,44.35995416295493,3.2168736268951292,0.0,0.7419039518120681,
531.75,44.36326053811723,3.2002291852253606,0.0,0.741997655591834,
532.0,44.36654455236379,3.1836973094138443,0.0,0.7420907256557562,
532.25,44.369806356920805,3.1672772381810432,0.0,0.7421831662896364,
532.5,44.37304610199174,3.1509682153959777,0.0,0.7422749817502909,
532.75,44.37626393676423,3.1347694900413003,0.0,0.7423661762657475,
533.0,44.37946000941697,3.118680316178839,0.0,0.7424567540354399,
533.25,44.382634467126515,3.1026999529151666,0.0,0.7425467192304007,
533.5,44.38578745607408,3.0868276643674264,0.0,0.7426360759934549,
533.75,44.38891912145225,3.071062719629616,0.0,0.7427248284394089,
534.0,44.39202960747169,3.0554043927387653,0.0,0.7428129806552412,
534.25,44.395119057367765,3.039851962641542,0.0,0.7429005367002901,
534.5,44.398187613407146,3.024404713161175,0.0,0.7429875006064405,
534.75,44.40123541689435,3.0090619329642725,0.0,0.74307387637831,
535.0,44.40426260817827,2.9938229155282414,0.0,0.7431596679934332,
535.25,44.407269326658614,2.978686959108643,0.0,0.7432448794024444,
535.5,44.410255710792335,2.9636533667069287,0.0,0.7433295145292602,
535.75,44.41322189810001,2.948721446038327,0.0,0.7434135772712596,
536.0,44.412221878280555,0.0,0.0,0.7434970714994641,
536.25,44.411221896322424,0.0,0.0,0.7434689222713966,
536.5,44.410221952224184,0.0,0.0,0.743440774109075,
536.75,44.40922204598441,0.0,0.0,0.7434126270124591,
537.0,44.40822217760166,0.0,0.0,0.7433844809815086,
537.25,44.4072223470745,0.0,0.0,0.7433563360161829,
537.5,44.4062225544015,0.0,0.0,0.743328192116442,
537.75,44.40522279958123,0.0,0.0,0.7433000492822451,
538.0,44.404223082612255,0.0,0.0,0.7432719075135524,
538.25,44.40322340349314,0.0,0.0,0.7432437668103231,
538.5,44.402223762222455,0.0,0.0,0.7432156271725172,
538.75,44.40122415879876,0.0,0.0,0.7431874886000942,
539.0,44.400224593220635,0.0,0.0,0.7431593510930136,
539.25,44.39922506548664,0.0,0.0,0.7431312146512355,
539.5,44.39822557559534,0.0,0.0,0.7431030792747193,
539.75,44.3972261235453,0.0,0.0,0.7430749449634247,
540.0,44.396226709335096,0.0,0.0,0.7430468117173114,
540.25,44.39522733296329,0.0,0.0,0.7430186795363388,
540.5,44.39422799442845,0.0,0.0,0.742990548420467,
540.75,44.39322869372914,0.0,0.0,0.7429624183696555,
541.0,44.392229430863935,0.0,0.0,0.7429342893838639,
541.25,44.3912302058314,0.0,0.0,0.7429061614630519,
541.5,44.3902310186301,0.0,0.0,0.7428780346071792,
541.75,44.389231869258595,0.0,0.0,0.7428499088162056,
542.0,44.388232757715464,0.0,0.0,0.7428217840900905,
542.25,44.38723368399928,0.0,0.0,0.7427936604287936,
542.5,44.3862346481086,0.0,0.0,0.742765537832275,
542.75,44.38523565004199,0.0,0.0,0.7427374163004942,
543.0,44.38423668979803,0.0,0.0,0.7427092958334106,
543.25,44.38323776737528,0.0,0.0,0.7426811764309842,
543.5,44.382238882772306,0.0,0.0,0.7426530580931745,
543.75,44.38124003598768,0.0,0.0,0.7426249408199415,
544.0,44.38024122701997,0.0,0.0,0.7425968246112445,
544.25,44.37924245586775,0.0,0.0,0.7425687094670435,
544.5,44.378243722529575,0.0,0.0,0.742540595387298,
544.75,44.37724502700402,0.0,0.0,0.742512482371968,
545.0,44.37624636928966,0.0,0.0,0.7424843704210127,
545.25,44.37524774938505,0.0,0.0,0.7424562595343923,
545.5,44.374249167288774,0.0,0.0,0.742428149712066,
545.75,44.373250622999386,0.0,0.0,0.7424000409539941,
546.0,44.37225211651546,0.0,0.0,0.7423719332601358,
546.25,44.37125364783557,0.0,0.0,0.7423438266304511,
546.5,44.370255216958284,0.0,0.0,0.7423157210648996,
546.75,44.36925682388216,0.0,0.0,0.7422876165634412,
547.0,44.368258468605774,0.0,0.0,0.7422595131260352,
547.25,44.367260151127695,0.0,0.0,0.7422314107526417,
547.5,44.36626187144649,0.0,0.0,0.7422033094432201,
547.75,44.36526362956073,0.0,0.0,0.7421752091977303,
548.0,44.364265425468986,0.0,0.0,0.742147110016132,
548.25,44.363267259169824,0.0,0.0,0.742119011898385,
548.5,44.362269130661815,0.0,0.0,0.7420909148444489,
548.75,44.361271039943524,0.0,0.0,0.7420628188542835,
549.0,44.36027298701352,0.0,0.0,0.7420347239278484,
549.25,44.359274971870384,0.0,0.0,0.7420066300651036,
549.5,44.35827699451268,0.0,0.0,0.7419785372660085,
549.75,44.35727905493897,0.0,0.0,0.7419504455305231,
550.0,44.356281153147826,0.0,0.0,0.741922354858607,
550.25,44.35528328913782,0.0,0.0,0.74189426525022,
550.5,44.35428546290753,0.0,0.0,0.7418661767053216,
550.75,44.35328767445551,0.0,0.0,0.741838089223872,
551.0,44.35228992378033,0.0,0.0,0.7418100028058305,
551.25,44.35129221088057,0.0,0.0,0.741781917451157,
551.5,44.3502945357548,0.0,0.0,0.741753833159811,
551.75,44.34929689840158,0.0,0.0,0.7417257499317527,
552.0,44.35267534832342,3.253515507992084,0.0,0.7416976677669417,
552.25,44.35603094989009,3.2366232583828847,0.0,0.7417927666394981,
552.5,44.35936385762432,3.2198452505495467,0.0,0.7418872223612409,
552.75,44.362674225003815,3.2031807118784172,0.0,0.7419810392817793,
553.0,44.365962204468325,3.1866288749809253,0.0,0.7420742217213067,
553.25,44.36922794742664,3.170188977658377,0.0,0.7421667739707992,
553.5,44.37247160426357,3.1538602628668144,0.0,0.7422587002922129,
553.75,44.37569332434691,3.137641978682133,0.0,0.7423500049186804,
554.0,44.37889325603426,3.1215333782654398,0.0,0.7424406920547062,
554.25,44.38207154667988,3.105533719828699,0.0,0.7425307658763596,
554.5,44.38522834264149,3.089642266600592,0.0,0.7426202305314673,
554.75,44.388363789286984,3.07385828679255,0.0,0.742709090139804,
555.0,44.39147803100115,3.058181053565079,0.0,0.7427973487932831,
555.25,44.3945712111923,3.042609844994253,0.0,0.742885010556144,
555.5,44.39764347229888,3.027143944038499,0.0,0.74297207946514,
555.75,44.400694955796034,3.011782638505593,0.0,0.7430585595297242,
556.0,44.4037258022021,2.99652522101983,0.0,0.7431444547322336,
556.25,44.40673615108511,2.981370988989483,0.0,0.7432297690280727,
556.5,44.4097261410692,2.9663192445744357,0.0,0.7433145063458957,
556.75,44.412695909840984,2.9513692946540004,0.0,0.7433986705877879,
557.0,44.41564559415591,2.9365204507950793,0.0,0.7434822656294442,
557.25,44.418575329844565,2.921772029220442,0.0,0.7435652953203489,
557.5,44.4214852518189,2.9071233507771765,0.0,0.7436477634839522,
557.75,44.42437549407847,2.8925737409054975,0.0,0.7437296739178461,
558.0,44.4272461897166,2.8781225296076585,0.0,0.7438110303939398,
558.25,44.43009747092649,2.863769051417009,0.0,0.7438918366586338,
558.5,44.43292946900735,2.849512645367547,0.0,0.7439720964329904,
558.75,44.43574231437039,2.8353526549632586,0.0,0.7440518134129082,
559.0,44.43853613654487,2.8212884281480655,0.0,0.7441309912692888,
559.25,44.44131106418404,2.807319317275656,0.0,0.7442096336482092,
559.5,44.44406722507107,2.7934446790797907,0.0,0.744287744171087,
559.75,44.446804746124954,2.7796638746446334,0.0,0.7443653264348485,
560.0,44.44580345483949,0.0,0.0,0.7444423840120945,
560.25,44.444802201463496,0.0,0.0,0.7444141989939498,
560.5,44.44380098599553,0.0,0.0,0.744386015042906,
560.75,44.44279980843416,0.0,0.0,0.7443578321589229,
561.0,44.44179866877795,0.0,0.0,0.7443296503419602,
561.25,44.44079756702546,0.0,0.0,0.7443014695919773,
561.5,44.439796503175266,0.0,0.0,0.7442732899089337,
561.75,44.43879547722593,0.0,0.0,0.7442451112927893,
562.0,44.437794489176014,0.0,0.0,0.7442169337435036,
562.25,44.43679353902408,0.0,0.0,0.7441887572610363,
562.5,44.435792626768695,0.0,0.0,0.7441605818453467,
562.75,44.43479175240843,0.0,0.0,0.7441324074963946,
563.0,44.43379091594184,0.0,0.0,0.7441042342141397,
563.25,44.4327901173675,0.0,0.0,0.7440760619985415,
563.5,44.43178935668397,0.0,0.0,0.7440478908495596,
563.75,44.43078863388982,0.0,0.0,0.7440197207671535,
564.0,44.42978794898361,0.0,0.0,0.7439915517512833,
564.25,44.42878730196391,0.0,0.0,0.7439633838019081,
564.5,44.42778669282928,0.0,0.0,0.7439352169189878,
564.75,44.42678612157829,0.0,0.0,0.7439070511024818,
565.0,44.4257855882095,0.0,0.0,0.7438788863523499,
565.25,44.424785092721486,0.0,0.0,0.7438507226685516,
565.5,44.42378463511281,0.0,0.0,0.7438225600510469,
565.75,44.42278421538203,0.0,0.0,0.743794398499795,
566.0,44.42178383352772,0.0,0.0,0.7437662380147555,
566.25,44.42078348954845,0.0,0.0,0.7437380785958883,
566.5,44.419783183442775,0.0,0.0,0.7437099202431531,
566.75,44.41878291520926,0.0,0.0,0.7436817629565092,
567.0,44.417782684846486,0.0,0.0,0.7436536067359165,
567.25,44.41678249235301,0.0,0.0,0.7436254515813344,
567.5,44.41578233772739,0.0,0.0,0.7435972974927229,
567.75,44.41478222096821,0.0,0.0,0.7435691444700412,
568.0,44.41378214207403,0.0,0.0,0.7435409925132495,
568.25,44.412782101043405,0.0,0.0,0.7435128416223068,
568.5,44.41178209787491,0.0,0.0,0.7434846917971732,
568.75,44.41078213256712,0.0,0.0,0.7434565430378083,
569.0,44.409782205118596,0.0,0.0,0.7434283953441716,
569.25,44.408782315527894,0.0,0.0,0.743400248716223,
569.5,44.407782463793595,0.0,0.0,0.7433721031539218,
569.75,44.406782649914256,0.0,0.0,0.7433439586572279,
570.0,44.40578287388845,0.0,0.0,0.7433158152261008,
570.25,44.40478313571474,0.0,0.0,0.7432876728605003,
570.5,44.40378343539169,0.0,0.0,0.743259531560386,
570.75,44.40278377291787,0.0,0.0,0.7432313913257175,
571.0,44.40178414829185,0.0,0.0,0.7432032521564546,
571.25,44.4007845615122,0.0,0.0,0.7431751140525568,
571.5,44.399785012577475,0.0,0.0,0.7431469770139838,
571.75,44.39878550148625,0.0,0.0,0.7431188410406954,
572.0,44.3977860282371,0.0,0.0,0.7430907061326512,
572.25,44.396786592828576,0.0,0.0,0.7430625722898109,
572.5,44.39578719525926,0.0,0.0,0.7430344395121339,
572.75,44.39478783552771,0.0,0.0,0.7430063077995803,
573.0,44.393788513632494,0.0,0.0,0.7429781771521096,
573.25,44.39278922957218,0.0,0.0,0.7429500475696814,
573.5,44.39178998334534,0.0,0.0,0.7429219190522554,
573.75,44.39079077495054,0.0,0.0,0.7428937915997913,
574.0,44.389791604386346,0.0,0.0,0.7428656652122487,
574.25,44.38879247165132,0.0,0.0,0.7428375398895875,
574.5,44.38779337674404,0.0,0.0,0.7428094156317671,
574.75,44.386794319663075,0.0,0.0,0.7427812924387475,
575.0,44.38579530040698,0.0,0.0,0.742753170310488,
575.25,44.38479631897434,0.0,0.0,0.7427250492469487,
575.5,44.383797375363706,0.0,0.0,0.742696929248089,
575.75,44.38279846957365,0.0,0.0,0.7426688103138688,
576.0,44.3859503493776,3.086007652131748,0.0,0.7426406924442476,
576.25,44.38908091311326,3.0702482531119912,0.0,0.7427294136692838,
576.5,44.39219030494057,3.0545954344336934,0.0,0.7428175348753443,
576.75,44.3952786680445,3.0390484752971503,0.0,0.7429050601203397,
577.0,44.39834614464167,3.0236066597775135,0.0,0.7429919934347364,
577.25,44.40139287598691,3.008269276791644,0.0,0.7430783388217433,
577.5,44.404419002379726,2.993035620065463,0.0,0.7431641002574958,
577.75,44.407424663170794,2.977904988101372,0.0,0.7432492816912386,
578.0,44.41040999676836,2.962876684146032,0.0,0.7433338870455078,
578.25,44.41337514064462,2.9479500161582095,0.0,0.7434179202163115,
578.5,44.416320231342056,2.93312429677691,0.0,0.7435013850733092,
578.75,44.41924540447972,2.9183988432897223,0.0,0.7435842854599902,
579.0,44.42215079475945,2.903772977601413,0.0,0.7436666251938504,
579.25,44.42503653597214,2.889246026202734,0.0,0.7437484080665677,
579.5,44.42790276100383,2.8748173201393,0.0,0.7438296378441774,
579.75,44.43074960184186,2.860486194980858,0.0,0.7439103182672452,
580.0,44.43357718958096,2.846251990790698,0.0,0.743990453051039,
580.25,44.43638565442925,2.832114052095207,0.0,0.744070045885701,
580.5,44.43917512571427,2.8180717278537415,0.0,0.7441491004364169,
580.75,44.441945731888914,2.8041243714286423,0.0,0.7442276203435848,
581.0,44.44469760053735,2.790271340555428,0.0,0.7443056092229828,
581.25,44.44743085838092,2.776511997313236,0.0,0.744383070665936,
581.5,44.450145631283924,2.762845708095405,0.0,0.7444600082394809,
581.75,44.45284204425946,2.749271843580381,0.0,0.7445364254865308,
582.0,44.455520221475176,2.7357897787026886,0.0,0.7446123259260379,
582.25,44.45818028625895,2.7223988926241205,0.0,0.7446877130531564,
582.5,44.460822361104626,2.709098568705244,0.0,0.7447625903394021,
582.75,44.463446567677614,2.695888194476872,0.0,0.7448369612328137,
583.0,44.466053026820504,2.6827671616119275,0.0,0.7449108291581109,
583.25,44.46864185855863,2.6697348658974813,0.0,0.7449841975168517,
583.5,44.47121318210559,2.6567907072068664,0.0,0.7450570696875898,
583.75,44.473767115868775,2.643934089472033,0.0,0.7451294490260295,
584.0,44.47276480377244,0.0,0.0,0.7452013388651811,
584.25,44.47176252962422,0.0,0.0,0.7451731251125678,
584.5,44.47076029342268,0.0,0.0,0.7451449124281435,
584.75,44.46975809516638,0.0,0.0,0.7451167008118676,
585.0,44.46875593485388,0.0,0.0,0.7450884902636999,
585.25,44.46775381248375,0.0,0.0,0.7450602807835998,
585.5,44.466751728054554,0.0,0.0,0.7450320723715268,
585.75,44.46574968156485,0.0,0.0,0.7450038650274408,
586.0,44.46474767301321,0.0,0.0,0.7449756587513009,
586.25,44.463745702398185,0.0,0.0,0.7449474535430669,
586.5,44.462743769718344,0.0,0.0,0.7449192494026985,
586.75,44.461741874972255,0.0,0.0,0.7448910463301549,
587.0,44.460740018158475,0.0,0.0,0.7448628443253961,
587.25,44.45973819927558,0.0,0.0,0.7448346433883812,
587.5,44.45873641832212,0.0,0.0,0.7448064435190703,
587.75,44.45773467529666,0.0,0.0,0.7447782447174226,
588.0,44.45673297019778,0.0,0.0,0.7447500469833978,
588.25,44.455731303024024,0.0,0.0,0.7447218503169554,
588.5,44.45472967377397,0.0,0.0,0.7446936547180552,
588.75,44.453728082446176,0.0,0.0,0.7446654601866566,
589.0,44.45272652903921,0.0,0.0,0.7446372667227192,
589.25,44.45172501355163,0.0,0.0,0.7446090743262027,
589.5,44.45072353598201,0.0,0.0,0.7445808829970665,
589.75,44.449722096328905,0.0,0.0,0.7445526927352704,
590.0,44.44872069459088,0.0,0.0,0.7445245035407738,
590.25,44.44771933076651,0.0,0.0,0.7444963154135364,
590.5,44.44671800485435,0.0,0.0,0.7444681283535178,
590.75,44.445716716852964,0.0,0.0,0.7444399423606775,
591.0,44.44471546676092,0.0,0.0,0.7444117574349752,
591.25,44.44371425457678,0.0,0.0,0.7443835735763704,
591.5,44.442713080299114,0.0,0.0,0.7443553907848228,
591.75,44.441711943926485,0.0,0.0,0.7443272090602918,
592.0,44.44071084545745,0.0,0.0,0.7442990284027373,
592.25,44.43970978489059,0.0,0.0,0.7442708488121186,
592.5,44.43870876222445,0.0,0.0,0.7442426702883956,
592.75,44.43770777745761,0.0,0.0,0.7442144928315276,
593.0,44.43670683058863,0.0,0.0,0.7441863164414746,
593.25,44.43570592161608,0.0,0.0,0.7441581411181959,
593.5,44.434705050538525,0.0,0.0,0.7441299668616511,
593.75,44.433704217354524,0.0,0.0,0.7441017936718001,
594.0,44.432703422062644,0.0,0.0,0.7440736215486023,
594.25,44.43170266466145,0.0,0.0,0.7440454504920173,
594.5,44.43070194514951,0.0,0.0,0.7440172805020048,
594.75,44.42970126352538,0.0,0.0,0.7439891115785242,
595.0,44.42870061978764,0.0,0.0,0.7439609437215354,
595.25,44.427700013934846,0.0,0.0,0.7439327769309979,
595.5,44.42669944596557,0.0,0.0,0.7439046112068712,
595.75,44.42569891587837,0.0,0.0,0.7438764465491151,
596.0,44.42469842367182,0.0,0.0,0.7438482829576893,
596.25,44.42369796934448,0.0,0.0,0.7438201204325533,
596.5,44.42269755289492,0.0,0.0,0.7437919589736668,
596.75,44.4216971743217,0.0,0.0,0.7437637985809892,
597.0,44.420696833623396,0.0,0.0,0.7437356392544804,
597.25,44.41969653079857,0.0,0.0,0.7437074809940999,
597.5,44.41869626584578,0.0,0.0,0.7436793237998075,
597.75,44.4176960387636,0.0,0.0,0.7436511676715628,
598.0,44.41669584955059,0.0,0.0,0.7436230126093253,
598.25,44.415695698205326,0.0,0.0,0.7435948586130545,
598.5,44.41469558472637,0.0,0.0,0.7435667056827103,
598.75,44.41369550911228,0.0,0.0,0.7435385538182525,
599.0,44.41269547136164,0.0,0.0,0.7435104030196403,
599.25,44.411695471472996,0.0,0.0,0.7434822532868337,
599.5,44.41069550944493,0.0,0.0,0.7434541046197921,
599.75,44.409695585276,0.0,0.0,0.7434259570184754,
600.0,44.412665560695686,2.951522073620012,0.0,0.7433978104828429,
600.25,44.41561545026097,2.9366721965215703,0.0,0.7434814113413631,
600.5,44.418545389811875,2.9219227486951382,0.0,0.7435644468097925,
600.75,44.42145551426975,2.907273050940624,0.0,0.743646920711847,
601.0,44.424345957643474,2.8927224286512403,0.0,0.7437288368453833,
601.25,44.427216853035624,2.8782702117826275,0.0,0.7438101989825731,
601.5,44.43006833264861,2.86391573482188,0.0,0.7438910108700769,
601.75,44.432900527790764,2.849658336756953,0.0,0.743971276229217,
602.0,44.435713568882385,2.8354973610461798,0.0,0.744050998756148,
602.25,44.438507585461736,2.8214321555880773,0.0,0.7441301821220281,
602.5,44.441282706191025,2.807462072691323,0.0,0.7442088299731868,
602.75,44.444039058862316,2.7935864690448753,0.0,0.7442869459312946,
603.0,44.44677677040342,2.77980470568842,0.0,0.744364533593528,
603.25,44.44949596688373,2.7661161479829133,0.0,0.744441596532736,
603.5,44.452196773520065,2.7525201655813447,0.0,0.7445181382976045,
603.75,44.45487931468237,2.7390161323996765,0.0,0.7445941624128203,
604.0,44.457543713899504,2.725603426588137,0.0,0.7446696723792321,
604.25,44.460190093864895,2.712281430502479,0.0,0.7447446716740128,
604.5,44.4628185764422,2.699049530675524,0.0,0.7448191637508194,
604.75,44.46542928267092,2.685907117788986,0.0,0.7448931520399518,
605.0,44.46802233277196,2.6728535866454095,0.0,0.7449666399485108,
605.25,44.47059784615318,2.659888336140206,0.0,0.7450396308605552,
605.5,44.473155941414895,2.647010769234086,0.0,0.7451121281372576,
605.75,44.47569673635532,2.6342202929255265,0.0,0.7451841351170587,
606.0,44.478220347976,2.6215163182234136,0.0,0.7452556551158219,
606.25,44.48072689248722,2.6088982601200073,0.0,0.7453266914269853,
606.5,44.48321648531332,2.596365537563905,0.0,0.7453972473217135,
606.75,44.485689241098044,2.5839175734333963,0.0,0.7454673260490483,
607.0,44.48814527370979,2.571553794509782,0.0,0.7455369308360587,
607.25,44.49058469624688,2.559273631451049,0.0,0.7456060648879886,
607.5,44.493007621042736,2.547076518765614,0.0,0.7456747313884055,
607.75,44.4954141596711,2.5349618947863206,0.0,0.7457429334993456,
608.0,44.494411028005196,0.0,0.0,0.7458106743614616,
608.25,44.49340793431844,0.0,0.0,0.7457824375390549,
608.5,44.49240487860939,0.0,0.0,0.7457542017857106,
608.75,44.49140186087661,0.0,0.0,0.7457259671013884,
609.0,44.49039888111865,0.0,0.0,0.7456977334860474,
609.25,44.48939593933409,0.0,0.0,0.7456695009396472,
